candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,pv_nameplate_mva,svc_nameplate_mvar,evaluated_days,event_days,pf_fail_days,projection_failure_steps,mean_daily_loss_mwh,max_daily_loss_mwh,mean_intervention_rate,max_intervention_rate,worst_vmin,worst_vmax,risk_hat,risk_upper_95,selection_eligible,pareto
205,0.75,0.9375,0.0,10.062305898749054,1.875,17,0,0,0,1.4828288474367108,2.696355279033821,0.0,0.0,0.9543638620872232,1.0154291984292432,0.0,0.16156611126074,True,True
206,0.75,0.9375,0.25,10.062305898749054,1.875,17,0,0,0,1.4566835977649852,2.690866240094178,0.0,0.0,0.955571059795604,1.0172374659723722,0.0,0.16156611126074,True,True
207,0.75,0.9375,0.5,10.062305898749054,1.875,17,0,0,0,1.4545124167098833,2.69232919080257,0.0,0.0,0.9562096269466144,1.0190335484296684,0.0,0.16156611126074,True,False
208,0.75,0.9375,0.75,10.062305898749054,1.875,17,0,0,0,1.4817391945174825,2.7106960571201424,0.0,0.0,0.9566713243698745,1.0207328089468812,0.0,0.16156611126074,True,False
209,0.75,0.9375,1.0,10.062305898749054,1.875,17,0,0,0,1.5420899426696388,2.77810760137021,0.0,0.0,0.9571568243193423,1.0222528343800623,0.0,0.16156611126074,True,False
210,0.75,1.125,0.0,10.062305898749054,2.25,17,0,0,0,1.481505702654223,2.690856236579589,0.0,0.0,0.9544639057766766,1.015447115290348,0.0,0.16156611126074,True,True
211,0.75,1.125,0.25,10.062305898749054,2.25,17,0,0,0,1.4552290931573535,2.682409305974484,0.0,0.0,0.955652930923806,1.0172388365856797,0.0,0.16156611126074,True,True
212,0.75,1.125,0.5,10.062305898749054,2.25,17,0,0,0,1.452299291046148,2.677880925127321,0.0,0.0,0.9563158824427592,1.0189448610465637,0.0,0.16156611126074,True,True
213,0.75,1.125,0.75,10.062305898749054,2.25,17,0,0,0,1.4783561543007462,2.691921725781872,0.0,0.0,0.9567830512240996,1.0206182038380804,0.0,0.16156611126074,True,False
214,0.75,1.125,1.0,10.062305898749054,2.25,17,0,0,0,1.537563127245802,2.7540105458151496,0.0,0.0,0.9572472343152256,1.0221695751195825,0.0,0.16156611126074,True,False
215,0.75,1.3125,0.0,10.062305898749054,2.625,17,0,0,0,1.480125420244053,2.6827402823463395,0.0,0.0,0.954500370193562,1.0154318456787224,0.0,0.16156611126074,True,True
216,0.75,1.3125,0.25,10.062305898749054,2.625,17,0,0,0,1.4537857013876592,2.6716035843096733,0.0,0.0,0.9556039892413312,1.0172000501966645,0.0,0.16156611126074,True,True
217,0.75,1.3125,0.5,10.062305898749054,2.625,17,0,0,0,1.4503591153065665,2.6639590450780646,0.0,0.0,0.9562712819445696,1.0188615493968054,0.0,0.16156611126074,True,True
218,0.75,1.3125,0.75,10.062305898749054,2.625,17,0,0,0,1.4753992671946108,2.672779135233713,0.0,0.0,0.9567188232363908,1.0205045645777142,0.0,0.16156611126074,True,False
219,0.75,1.3125,1.0,10.062305898749054,2.625,17,0,0,0,1.5333093253958847,2.7264560799185844,0.0,0.0,0.9571256813217838,1.0221035510831524,0.0,0.16156611126074,True,False
220,0.75,1.5,0.0,10.062305898749054,3.0,17,0,0,0,1.4785654833406494,2.672798494619494,0.0,0.0,0.954632743993908,1.0153318393213335,0.0,0.16156611126074,True,True
221,0.75,1.5,0.25,10.062305898749054,3.0,17,0,0,0,1.4521658070120889,2.6583503718036368,0.0,0.0,0.955482129132024,1.0171011009643462,0.0,0.16156611126074,True,True
