seed,day,step,maximum_active_balance_residual_mw,maximum_reactive_balance_residual_mvar
42,77,9,5.82820082299651e-08,5.8302616970373755e-08
42,77,10,5.9443215167861996e-08,5.9454518183676974e-08
42,77,11,5.926601159486622e-08,5.923630308490857e-08
42,77,12,6.37285836168483e-08,6.359142178113952e-08
42,77,13,6.521832743994205e-08,6.484163699027601e-08
42,77,14,7.122783964204349e-08,7.060154863514079e-08
42,77,15,7.409502981656213e-08,7.310135073657076e-08
42,77,16,8.368005207162743e-08,8.224224891384413e-08
42,77,17,9.00782111661752e-08,8.791249180017946e-08
42,77,18,1.9655739275786788e-09,6.638593078034383e-09
42,77,19,2.362925645080227e-09,7.84784098817326e-09
42,77,20,3.4082233216214952e-09,1.0690267976398715e-08
42,77,21,4.547710298619112e-09,1.3544591975778175e-08
42,77,22,5.30407012581946e-09,1.5613687009974342e-08
42,77,23,5.460096801773728e-09,1.6968676880280142e-08
42,77,24,5.155112057717015e-09,1.800788462791303e-08
42,77,25,4.9557714529302466e-09,1.8650480743120923e-08
42,77,26,4.8834886655357845e-09,1.819687497905953e-08
42,77,27,4.6522578671381876e-09,1.717736924922164e-08
42,77,28,4.600689898492938e-09,1.7028806142960207e-08
42,77,29,4.445943752040549e-09,1.6336168112696114e-08
42,77,30,3.990345935622752e-09,1.4468554548896506e-08
42,77,31,3.665591406798452e-09,1.311578845530903e-08
42,77,32,3.2071835118219205e-09,1.1202260646880902e-08
42,77,33,3.0365168365853457e-09,1.0449652393385023e-08
42,77,34,2.9474877573376634e-09,1.006157462901669e-08
42,77,35,2.881151714775876e-09,9.797470473804637e-09
42,77,36,2.708805246082191e-09,9.176357451678996e-09
42,77,37,2.697251519356847e-09,9.136179729418714e-09
42,77,38,2.6862157550405774e-09,9.114377447216881e-09
42,77,39,2.4522816850086615e-09,8.301015985701099e-09
42,77,40,2.3418789997509126e-09,7.915154920379308e-09
42,77,41,2.328554640773639e-09,7.826476550176764e-09
42,77,42,2.339219686009475e-09,7.814988794985211e-09
42,77,43,2.3204186488934297e-09,7.683268743452487e-09
42,77,44,2.087687939189564e-09,6.954011810833549e-09
42,77,45,1.9407615445277138e-09,6.5299247953287676e-09
42,77,46,1.8996251013175813e-09,6.405725394564854e-09
42,77,47,1.7949883680118406e-09,6.018621157011239e-09
42,77,48,1.872045435336034e-09,6.2647721732478345e-09
42,77,49,1.8139635193231696e-09,6.052956330604431e-09
42,77,50,1.745437518477222e-09,5.778987843818584e-09
42,77,51,1.6998569045412193e-09,5.57645679633012e-09
42,77,52,1.8545877941006372e-09,6.070254299217481e-09
42,77,53,1.9475981331146253e-09,6.361086518635872e-09
42,77,54,1.968157980342111e-09,6.4080117601061914e-09
42,77,55,1.9906696950566793e-09,6.46068573639802e-09
42,77,56,2.1797199028367187e-09,7.093566428695297e-09
42,77,57,2.326640382091516e-09,7.606347357524967e-09
42,77,58,2.386537183152182e-09,7.818585084917729e-09
42,77,59,2.444874519849649e-09,7.99544833118837e-09
42,77,60,2.7984966947947054e-09,9.22582843454478e-09
42,77,61,2.972215121591071e-09,9.831752356692647e-09
42,77,62,3.2667512965545153e-09,1.0912205028468236e-08
42,77,63,3.7467003197871884e-09,1.289508472224199e-08
42,77,64,4.469759605843504e-09,1.6006819619773793e-08
42,77,65,4.899445328609975e-09,1.8157485376368854e-08
42,77,66,5.727001707069024e-09,2.0923989346721683e-08
42,77,67,9.618743145728414e-09,2.540348140178672e-08
42,77,68,1.3225212435602485e-08,2.797278034205597e-08
42,77,69,1.610930090711893e-08,2.995276471295938e-08
42,77,70,3.574383551294136e-08,6.101217933651704e-08
42,77,71,1.2599064031643126e-08,4.132281600233156e-09
42,77,72,1.81326145591576e-08,5.216253678996807e-09
42,77,73,1.5660509087439545e-08,4.773351158782191e-09
42,77,74,1.153789562155505e-08,3.961438746480361e-09
42,77,75,4.5073175296284074e-08,7.782329836114599e-08
42,77,76,2.5500442469433837e-08,4.312926391025762e-08
42,77,77,1.7210585526172828e-08,3.0243880316804805e-08
42,77,78,1.2063158579683764e-08,2.400867102347881e-08
42,77,79,9.41006737809058e-09,2.057663595067538e-08
42,77,80,8.712301678703849e-09,2.001629514913894e-08
42,77,81,7.331441356783763e-09,1.8222782310894914e-08
42,77,82,6.088942666043762e-09,1.6225305543571267e-08
42,77,83,5.36432082781646e-09,1.4965093886321057e-08
42,77,84,5.102476696369762e-09,1.4568053291474925e-08
42,77,85,4.439680610993091e-09,1.3050142494419603e-08
42,77,86,3.867859496228809e-09,1.1701380003836803e-08
42,77,87,3.3205999235008665e-09,1.0348314843922068e-08
42,77,88,2.7297936047027127e-09,8.744503315893937e-09
42,77,89,2.3738698767122868e-09,7.745066810116441e-09
42,77,90,2.0612911811462853e-09,6.8032374178628174e-09
42,77,91,9.753785168431506e-08,9.435339579089153e-08
42,77,92,9.021295692239473e-08,8.767465434211807e-08
42,77,93,8.452270337626355e-08,8.249795145631733e-08
42,77,94,8.078116552415193e-08,7.911351997125227e-08
42,77,95,7.587527712030195e-08,7.453181863348313e-08
42,85,0,2.9270075148357666e-08,2.995355012636036e-08
42,85,1,2.819815129659342e-08,2.8803920984477038e-08
42,85,2,2.982048326587855e-08,3.062032544187687e-08
42,85,3,2.999153353184375e-08,3.0726127961400174e-08
42,85,4,2.988011346596181e-08,3.058283598589284e-08
42,85,5,3.0201716357848574e-08,3.093460508585277e-08
42,85,6,2.9369672236746747e-08,3.001368500954449e-08
42,85,7,3.1106002079672734e-08,3.1944900752423067e-08
42,85,8,3.2913790252303565e-08,3.378084305338813e-08
42,85,9,3.4244997987493975e-08,3.507167438410175e-08
42,85,10,3.762803580005525e-08,3.849921270671075e-08
42,85,11,3.995538259624065e-08,4.072016869527406e-08
42,85,12,4.6875032171794784e-08,4.768046867054121e-08
42,85,13,4.7419040838034276e-08,4.788528816523918e-08
42,85,14,5.355380790737774e-08,5.403814687388042e-08
42,85,15,6.206917357691466e-08,6.215764701555937e-08
42,85,16,8.946000531508125e-08,8.851519420205456e-08
42,85,17,2.2177115786142787e-09,7.429870052533261e-09
42,85,18,3.017612080352672e-09,9.678402246304785e-09
42,85,19,3.795075989576624e-09,1.1681215578152049e-08
42,85,20,4.767764724689094e-09,1.406242303159111e-08
42,85,21,5.452212665721379e-09,1.5790486834754702e-08
42,85,22,5.984116041232723e-09,1.7344331804114432e-08
42,85,23,5.941332131137456e-09,1.7851351785669323e-08
42,85,24,6.334101446472951e-09,1.9589796035335283e-08
42,85,25,5.9947192869447274e-09,1.9857905181330793e-08
42,85,26,5.131753676515527e-09,1.914420982851439e-08
42,85,27,4.87852292417601e-09,1.8245053939880407e-08
42,85,28,4.739553133639718e-09,1.751283770778933e-08
42,85,29,4.6484613380748385e-09,1.7066298513279676e-08
42,85,30,4.5021893678443e-09,1.646860578463638e-08
42,85,31,4.3122259929528894e-09,1.5731528163476227e-08
42,85,32,4.062758957382173e-09,1.4766812911348737e-08
42,85,33,3.79877364807546e-09,1.3749575367150157e-08
42,85,34,3.722843231607209e-09,1.3464017400988126e-08
42,85,35,3.677728980730488e-09,1.3291184958186264e-08
42,85,36,3.6079065429683865e-09,1.3004103488478691e-08
42,85,37,3.5442196746893195e-09,1.2733400028830388e-08
42,85,38,3.4465416631768164e-09,1.2317853959054048e-08
42,85,39,3.330587229621873e-09,1.1828234641741986e-08
42,85,40,3.0340853527516254e-09,1.0614491230409584e-08
42,85,41,3.035887426866557e-09,1.057901960477281e-08
42,85,42,3.099220186042473e-09,1.0823373586266172e-08
42,85,43,3.1106422125615207e-09,1.0878159345528715e-08
42,85,44,3.1307626543325418e-09,1.0958679935724192e-08
42,85,45,3.0394664042587838e-09,1.05956893259318e-08
42,85,46,3.013346924415905e-09,1.049070774694627e-08
42,85,47,2.9244822535856585e-09,1.013166994745518e-08
42,85,48,2.948403248978493e-09,1.0213498519151543e-08
42,85,49,3.049691185350034e-09,1.0595891802855917e-08
42,85,50,3.0241415361481616e-09,1.0476248063495675e-08
42,85,51,3.0916446399492648e-09,1.0700378083594586e-08
42,85,52,3.2556269138894756e-09,1.1313380093858072e-08
42,85,53,3.330578686108754e-09,1.1592447834996022e-08
42,85,54,3.27706855575427e-09,1.1331441895912064e-08
42,85,55,3.3571904457796453e-09,1.1535515320737488e-08
42,85,56,3.4206855230312083e-09,1.1695530099942175e-08
42,85,57,3.5590168832866365e-09,1.2233282026263836e-08
42,85,58,3.5613340401696725e-09,1.2278178751490287e-08
42,85,59,3.659139328343608e-09,1.2704898244564333e-08
42,85,60,3.6918677143171763e-09,1.2927591497291502e-08
42,85,61,4.0056425190670986e-09,1.4276134441271182e-08
42,85,62,4.211142858034922e-09,1.5250185558812746e-08
42,85,63,4.439947472179018e-09,1.6335678643120133e-08
42,85,64,4.70710166157462e-09,1.7217623993204256e-08
42,85,65,5.751012470064931e-09,1.8782784216853088e-08
42,85,66,6.80088825533165e-09,2.030775214656444e-08
42,85,67,7.47035704129484e-09,2.0907318515339668e-08
42,85,68,8.053164038401839e-09,2.155036454842829e-08
42,85,69,8.6320609254259e-09,2.2158598705912524e-08
42,85,70,9.367566826401497e-09,2.3153098743788902e-08
42,85,71,1.0175519385424714e-08,2.4238647755581155e-08
42,85,72,9.62896052822404e-09,2.313152308586197e-08
42,85,73,8.619009126201171e-09,2.1547052753145834e-08
42,85,74,7.159849805052354e-09,1.881407349357822e-08
42,85,75,6.448299524550172e-09,1.748175271210073e-08
42,85,76,5.274484113360067e-09,1.4884182913954547e-08
42,85,77,4.5645000019273185e-09,1.3314829377941706e-08
42,85,78,3.978932825582371e-09,1.1959551543538893e-08
42,85,79,3.484265731837355e-09,1.0773062997238014e-08
42,85,80,3.4412250132787037e-09,1.0733450794830901e-08
42,85,81,3.0772294087877405e-09,9.751389279388789e-09
42,85,82,2.6363412754942805e-09,8.517245381201022e-09
42,85,83,2.3191392556354273e-09,7.595881423849704e-09
42,85,84,2.0031843891987755e-09,6.625365464585364e-09
42,85,85,9.200581688011134e-08,8.919407754048869e-08
42,85,86,8.470461020960995e-08,8.263210497794216e-08
42,85,87,7.438504033216442e-08,7.299286182427256e-08
42,85,88,6.425430480218319e-08,6.355038890959452e-08
42,85,89,6.023772814757467e-08,6.00079033685752e-08
42,85,90,5.623443626555369e-08,5.617329310037e-08
42,85,91,5.321615269976432e-08,5.329921178021113e-08
42,85,92,4.654583064464535e-08,4.6675004625185146e-08
42,85,93,4.3643895667605515e-08,4.401611568283226e-08
42,85,94,4.371462834946993e-08,4.423856586610597e-08
42,85,95,4.027158607457226e-08,4.072376061370342e-08
42,105,0,1.5229022409454784e-08,1.5557489810302805e-08
42,105,1,1.4441504420266427e-08,1.4773817585966853e-08
42,105,2,1.439558708783012e-08,1.4724933355969583e-08
42,105,3,1.5007253950823085e-08,1.538513476340153e-08
42,105,4,1.4690412449870627e-08,1.5004709974508756e-08
42,105,5,1.5118790741910915e-08,1.5481559298424763e-08
42,105,6,1.572439809437165e-08,1.6119510171108686e-08
42,105,7,1.6459383318095933e-08,1.6884975986841688e-08
42,105,8,1.8182053722858027e-08,1.87297159032207e-08
42,105,9,1.919700268106922e-08,1.973576288505363e-08
42,105,10,2.0772685078128406e-08,2.13818494160245e-08
42,105,11,2.2712701237999344e-08,2.339935370465618e-08
42,105,12,2.755272680583093e-08,2.857258700472709e-08
42,105,13,3.052265753079181e-08,3.150854896438737e-08
42,105,14,3.688859047650678e-08,3.7979400319132495e-08
42,105,15,4.524945185040152e-08,4.624669057429198e-08
42,105,16,6.698790343609429e-08,6.769660283734158e-08
42,105,17,8.621475536957357e-08,8.520382135945859e-08
42,105,18,1.829728417390708e-09,6.619243556049703e-09
42,105,19,2.1049467030520574e-09,7.553549452588015e-09
42,105,20,2.3448518213925462e-09,8.266972661985506e-09
42,105,21,2.3339822002171884e-09,8.011295932197626e-09
42,105,22,2.3021934358880003e-09,7.70745536837758e-09
42,105,23,2.205572738334105e-09,7.201452767446881e-09
42,105,24,2.075353552205561e-09,6.617174586054375e-09
42,105,25,9.709357624322623e-08,9.406534967615343e-08
42,105,26,8.392163519665985e-08,8.19200170198986e-08
42,105,27,7.501546828159178e-08,7.391244442878087e-08
42,105,28,6.503035250918221e-08,6.400267905937174e-08
42,105,29,6.11216431981032e-08,6.060521529072105e-08
42,105,30,5.7810813714267995e-08,5.7443786671829145e-08
42,105,31,5.5076840796419724e-08,5.457450914791995e-08
42,105,32,5.292989630791001e-08,5.21871872105617e-08
42,105,33,5.0198734249246035e-08,4.933941664952979e-08
42,105,34,4.781916114818263e-08,4.6968391675950016e-08
42,105,35,4.5995682020072426e-08,4.524167485087105e-08
42,105,36,4.3355520215615506e-08,4.234711137307556e-08
42,105,37,4.3194452745490275e-08,5.5983624402955456e-08
42,105,38,4.1947327347746644e-08,7.335948123271541e-08
42,105,39,4.072502167093428e-08,8.565120588471808e-08
42,105,40,7.137922752864512e-09,2.74621714257961e-09
42,105,41,8.064655193651404e-09,2.6750132664510318e-09
42,105,42,8.104337201331191e-09,2.636410950662693e-09
42,105,43,8.740598939072086e-09,2.7130030166855335e-09
42,105,44,8.891715558290159e-09,2.668177900844171e-09
42,105,45,8.570468501556405e-09,2.645432206627163e-09
42,105,46,7.937616952613524e-09,2.5009801174480373e-09
42,105,47,8.678448515375692e-09,2.4197167880490866e-09
42,105,48,8.101987275521694e-09,2.340138915979395e-09
42,105,49,7.26965626585141e-09,2.2975939206748563e-09
42,105,50,4.4324522108230013e-08,9.28046614556699e-08
42,105,51,4.106770923328895e-08,8.76273138078476e-08
42,105,52,3.1724974340271994e-08,6.706190398136913e-08
42,105,53,3.314069844939649e-08,5.5369416065986776e-08
42,105,54,3.336335015549641e-08,3.695630461375554e-08
42,105,55,3.2804094111243964e-08,3.093935670162029e-08
42,105,56,3.360984714498305e-08,3.2234616781368075e-08
42,105,57,3.4637215639080066e-08,3.3705968641162265e-08
42,105,58,3.418402508108265e-08,3.339856072259728e-08
42,105,59,3.531204589152237e-08,3.4811044324900564e-08
42,105,60,3.756126139287108e-08,3.724350244871388e-08
42,105,61,4.044447895514003e-08,4.017686620894079e-08
42,105,62,4.588902468086187e-08,4.570385583879677e-08
42,105,63,5.134329808531568e-08,5.104060243898978e-08
42,105,64,5.920644578771839e-08,5.878240748324881e-08
42,105,65,6.742865774414519e-08,6.622414387702502e-08
42,105,66,8.216119734213989e-08,7.994962372692704e-08
42,105,67,9.755248245486847e-08,9.386494428942349e-08
42,105,68,2.200190533235835e-09,7.3759530427874864e-09
42,105,69,2.3424726828397135e-09,8.068410384254321e-09
42,105,70,2.5599822001814987e-09,9.053326976982135e-09
42,105,71,2.7600065982680277e-09,9.987993904170267e-09
42,105,72,3.036833918015902e-09,1.008997066453965e-08
42,105,73,3.204226719025205e-09,1.0245194553837322e-08
42,105,74,3.3406213819503483e-09,1.0550576384771304e-08
42,105,75,3.2686015092459053e-09,1.0333368050119418e-08
42,105,76,3.016448280393491e-09,9.616281243518543e-09
42,105,77,2.6235762000392793e-09,8.495733699875885e-09
42,105,78,2.3162931208492443e-09,7.592696193992055e-09
42,105,79,1.9627461635141064e-09,6.494554269376174e-09
42,105,80,8.961901844760367e-08,8.699222564523268e-08
42,105,81,7.670150277937215e-08,7.506570760817954e-08
42,105,82,6.613719827006093e-08,6.532142840520727e-08
42,105,83,5.5223988559144344e-08,5.487614807009322e-08
42,105,84,4.6379723438530474e-08,4.640578379899729e-08
42,105,85,3.950185947874246e-08,3.9794065403997436e-08
42,105,86,3.5091042550026985e-08,3.5554431829232236e-08
42,105,87,3.085099435466698e-08,3.1270384545645236e-08
42,105,88,2.4865663282754025e-08,2.5059333844112963e-08
42,105,89,2.2274316714004927e-08,2.2565712839983654e-08
42,105,90,2.028521581178694e-08,2.0585805143857883e-08
42,105,91,1.9191819010735967e-08,1.952836316265749e-08
42,105,92,1.7604808453045018e-08,1.787658299168271e-08
42,105,93,1.7012671328121842e-08,1.7328927529036697e-08
42,105,94,1.6321012991614425e-08,1.6622760806717096e-08
42,105,95,1.5251713971625724e-08,1.550443572140292e-08
42,133,0,1.972884152053045e-08,2.0224197108675845e-08
42,133,1,1.910997390278807e-08,1.9571155668307583e-08
42,133,2,1.8487773295779164e-08,1.8875442389654218e-08
42,133,3,1.8786042122950763e-08,1.9230578796047837e-08
42,133,4,1.932168766129172e-08,1.9807566975504898e-08
42,133,5,2.015874701541409e-08,2.069257189207807e-08
42,133,6,2.0011500468861132e-08,2.0479749701651784e-08
42,133,7,1.9537597603126733e-08,1.9958340119474727e-08
42,133,8,2.1703600973713155e-08,2.2351728939939974e-08
42,133,9,2.2320858854806003e-08,2.2912399200158973e-08
42,133,10,2.2959868286112628e-08,2.3555642575390223e-08
42,133,11,2.515503950972775e-08,2.590318716466644e-08
42,133,12,2.936486801982663e-08,3.037455675869438e-08
42,133,13,3.180721861242852e-08,3.2747794961873744e-08
42,133,14,3.35060587088043e-08,3.4366063814128545e-08
42,133,15,3.930043591775234e-08,4.025501196269765e-08
42,133,16,5.688958490922269e-08,5.780370362917786e-08
42,133,17,6.952317731061253e-08,6.916941956702782e-08
42,133,18,8.192576744607549e-08,8.000291144838467e-08
42,133,19,9.2883670303745e-08,8.98237674518132e-08
42,133,20,1.9100158694246305e-09,6.318035955521495e-09
42,133,21,2.110189991494371e-09,6.8589069146529624e-09
42,133,22,1.9834592822343122e-09,6.317788098231247e-09
42,133,23,9.939190202638837e-08,9.635967891663544e-08
42,133,24,9.137562811435684e-08,8.912715732112275e-08
42,133,25,8.727155934550035e-08,8.608245005703452e-08
42,133,26,8.123288089065261e-08,8.061726619601473e-08
42,133,27,7.692571421871741e-08,7.666931332861449e-08
42,133,28,6.892874411870697e-08,6.837664316694525e-08
42,133,29,6.612646106032849e-08,6.591486405305158e-08
42,133,30,6.499726914674375e-08,6.521313912488669e-08
42,133,31,6.220232978866591e-08,6.235661216547062e-08
42,133,32,6.069958272125753e-08,6.111115745388584e-08
42,133,33,6.024954563033091e-08,6.133731023094668e-08
42,133,34,5.924600117793166e-08,6.078730123426634e-08
42,133,35,5.94547069909801e-08,6.174342995213244e-08
42,133,36,5.847883771843698e-08,6.09631239933961e-08
42,133,37,5.910839203510099e-08,6.234130441040708e-08
42,133,38,5.8780629955471064e-08,6.228239556038684e-08
42,133,39,5.802287461262323e-08,6.155308360233924e-08
42,133,40,5.703556942709964e-08,6.048772607791797e-08
42,133,41,5.493126673146442e-08,5.7793565766406374e-08
42,133,42,5.5767607233525585e-08,5.907871206134452e-08
42,133,43,5.963705798292529e-08,6.441156531755698e-08
42,133,44,6.074389642327094e-08,6.592977955244272e-08
42,133,45,5.9109147177577315e-08,6.350935291554727e-08
42,133,46,5.6909257046405815e-08,6.04028911610488e-08
42,133,47,5.5042717744813174e-08,5.767759388153326e-08
42,133,48,5.4617380253890735e-08,5.685847792591403e-08
42,133,49,5.398737512596341e-08,5.567347423351965e-08
42,133,50,5.627030130045396e-08,5.8311391479271e-08
42,133,51,5.468991952015112e-08,5.5626645373285655e-08
42,133,52,5.7737393529405656e-08,5.8918102688321206e-08
42,133,53,5.8280690742179564e-08,5.8859609339267926e-08
42,133,54,6.071818939128171e-08,6.11103607300878e-08
42,133,55,5.963984660295463e-08,5.942445646667238e-08
42,133,56,5.98508419734356e-08,5.958719836995918e-08
42,133,57,6.349509877080772e-08,6.344448313932993e-08
42,133,58,6.590248475407678e-08,6.578280774272027e-08
42,133,59,6.919664559228156e-08,6.907317003090885e-08
42,133,60,7.072046009568012e-08,7.028748139070728e-08
42,133,61,8.085764708828935e-08,8.078618010665117e-08
42,133,62,8.82957816323443e-08,8.74856192351059e-08
42,133,63,9.377917021928528e-08,9.194743591511845e-08
42,133,64,9.754478677917455e-08,9.477082348052779e-08
42,133,65,2.0533490532881338e-09,6.539112307191175e-09
42,133,66,2.275307216942357e-09,7.372014665385507e-09
42,133,67,2.5216801563532343e-09,8.339772761267739e-09
42,133,68,2.737999237056865e-09,9.240359033491075e-09
42,133,69,2.903664956047103e-09,9.98991597778165e-09
42,133,70,2.966499251105814e-09,1.0370084096988919e-08
42,133,71,2.9533828421052233e-09,1.0474384831704597e-08
42,133,72,2.901225787388384e-09,1.041552954994529e-08
42,133,73,2.7468005907999027e-09,9.95859755770212e-09
42,133,74,2.8196694978888104e-09,9.672402878635467e-09
42,133,75,2.7160697302353043e-09,9.00643462586892e-09
42,133,76,2.6355407266309694e-09,8.63427399022676e-09
42,133,77,2.4180684538022135e-09,7.925069489544967e-09
42,133,78,2.272645335810175e-09,7.496939735673891e-09
42,133,79,1.9674790008999965e-09,6.526837820208797e-09
42,133,80,9.149101523261982e-08,8.871355677841919e-08
42,133,81,8.122123007145432e-08,7.93072352928137e-08
42,133,82,7.110747035458942e-08,6.997109600059837e-08
42,133,83,6.116953818469106e-08,6.062156367170335e-08
42,133,84,5.137122089694801e-08,5.1203733822391406e-08
42,133,85,4.451174064751262e-08,4.467837891319881e-08
42,133,86,3.985947344756213e-08,4.0249236374356734e-08
42,133,87,3.5852551127577015e-08,3.6350469578838585e-08
42,133,88,3.071600590195955e-08,3.108432185261467e-08
42,133,89,2.7402645252742885e-08,2.7793371354389862e-08
42,133,90,2.5294593698245438e-08,2.572008120371727e-08
42,133,91,2.3756723983858752e-08,2.4194023867663006e-08
42,133,92,2.1745695686845035e-08,2.210714417083537e-08
42,133,93,2.032219926628026e-08,2.0675347892074036e-08
42,133,94,1.930920936164815e-08,1.9664123315776827e-08
42,133,95,1.898556179456834e-08,1.9381988861089106e-08
42,137,0,1.459427351972048e-08,1.4897819297643444e-08
42,137,1,1.437172407556947e-08,1.4739605785907273e-08
42,137,2,1.390099697243935e-08,1.4200878181713783e-08
42,137,3,1.4032611002010031e-08,1.4359916311601495e-08
42,137,4,1.4689882600268933e-08,1.506663592498736e-08
42,137,5,1.4183446010555822e-08,1.4479082793839027e-08
42,137,6,1.3622405525652581e-08,1.3894890724119868e-08
42,137,7,1.3893351963681355e-08,1.4223589667183845e-08
42,137,8,1.4456323928734027e-08,1.482399390739797e-08
42,137,9,1.4851793783514367e-08,1.5217997140215545e-08
42,137,10,1.4686810140447648e-08,1.5010404447179937e-08
42,137,11,1.4821512272708559e-08,1.516063795337086e-08
42,137,12,1.5554326637454152e-08,1.5951648751899583e-08
42,137,13,1.5337053159598935e-08,1.5667204963931702e-08
42,137,14,1.4471476395688798e-08,1.4728926134299769e-08
42,137,15,1.4068312331055877e-08,1.4326557232213766e-08
42,137,16,1.4650195639953623e-08,1.4951981389121904e-08
42,137,17,1.4790616734844386e-08,1.5012742715647676e-08
42,137,18,1.4889287923251782e-08,1.5019034418917165e-08
42,137,19,1.4568190087431432e-08,1.4567232420326093e-08
42,137,20,1.5387085954346458e-08,1.5442495615580754e-08
42,137,21,1.4977594780737902e-08,1.4948648083268345e-08
42,137,22,1.5371327392356415e-08,1.539358134017288e-08
42,137,23,1.5647975662620717e-08,1.562515054842617e-08
42,137,24,1.7249054337642455e-08,1.7273390079397544e-08
42,137,25,1.705881866320702e-08,1.6868783661583286e-08
42,137,26,1.7710913430279973e-08,1.7496761123281246e-08
42,137,27,1.7510581300922423e-08,1.7159706086622428e-08
42,137,28,1.7944884233081493e-08,1.7641561961267982e-08
42,137,29,1.8052965927717324e-08,1.7705708149629018e-08
42,137,30,1.8222595628628047e-08,1.7874160901376612e-08
42,137,31,1.9309876284762106e-08,1.9074425233744918e-08
42,137,32,1.9206461481999226e-08,1.879956940120664e-08
42,137,33,1.8827167819548962e-08,1.8303273480180238e-08
42,137,34,1.824855837620487e-08,1.7659181686391356e-08
42,137,35,1.8238367708450776e-08,1.7679178190843636e-08
42,137,36,1.707506694197114e-08,2.0744148378215588e-08
42,137,37,1.6102567248349464e-08,2.7319472378772858e-08
42,137,38,1.574242947804949e-08,3.2517294377976125e-08
42,137,39,1.5938136643800505e-08,3.90415833342872e-08
42,137,40,2.2324710136079062e-08,4.867443899325696e-08
42,137,41,2.901086121331886e-08,5.863038107095653e-08
42,137,42,2.896235987148721e-08,5.792401759630028e-08
42,137,43,3.2257685828041005e-08,6.173346188409479e-08
42,137,44,3.4673779680804984e-08,6.399852058025512e-08
42,137,45,3.738905712813434e-08,6.793246205144543e-08
42,137,46,3.5552214228129486e-08,6.541024635126069e-08
42,137,47,3.712073856632081e-08,6.566592845869135e-08
42,137,48,3.662958839023567e-08,6.449760323046227e-08
42,137,49,3.038634802110529e-08,5.5219201954004316e-08
42,137,50,2.7754919751377116e-08,5.170821836680828e-08
42,137,51,2.3456521447418055e-08,4.4668794045577e-08
42,137,52,1.9005374357616844e-08,3.807938322303306e-08
42,137,53,1.3962134851053243e-08,2.9467218318202093e-08
42,137,54,9.91657471416385e-09,2.273235863436973e-08
42,137,55,7.671344544844805e-09,1.5642406987759205e-08
42,137,56,8.335960853880775e-09,9.079775889486719e-09
42,137,57,8.979741368889127e-09,8.446789379057407e-09
42,137,58,9.578197857247617e-09,9.07809549755001e-09
42,137,59,1.007579429612715e-08,9.57120049882576e-09
42,137,60,1.1178355263999351e-08,1.0762513796835904e-08
42,137,61,1.2408279286869883e-08,1.2026938264741993e-08
42,137,62,1.364156764979696e-08,1.3258760409029513e-08
42,137,63,1.5237991693103914e-08,1.4909885479030827e-08
42,137,64,1.6878133378764315e-08,1.6606171784894208e-08
42,137,65,1.8632439280699686e-08,1.837804429472012e-08
42,137,66,2.1049946733603386e-08,2.0845623005527614e-08
42,137,67,2.3914568077557097e-08,2.379240547634165e-08
42,137,68,2.58261029749407e-08,2.573570752339993e-08
42,137,69,2.692990465173739e-08,2.6867617852754933e-08
42,137,70,2.908180098647184e-08,2.9195422190930742e-08
42,137,71,3.039381947945313e-08,3.059370506930392e-08
42,137,72,3.113069379535871e-08,3.1438380648785014e-08
42,137,73,3.254142793337328e-08,3.30472344628463e-08
42,137,74,3.090505839957458e-08,3.1324927166065386e-08
42,137,75,3.07544592527062e-08,3.132861969845635e-08
42,137,76,3.044790460992458e-08,3.1087303148380485e-08
42,137,77,2.8227446786238675e-08,2.8737463103611915e-08
42,137,78,2.7218563427439113e-08,2.777087150518387e-08
42,137,79,2.6205996877734505e-08,2.6744854803029128e-08
42,137,80,2.6027015078734783e-08,2.6615050510714333e-08
42,137,81,2.4026903045273884e-08,2.44667642396168e-08
42,137,82,2.1930536028662295e-08,2.229175843915243e-08
42,137,83,2.005559066042828e-08,2.0371352243975238e-08
42,137,84,1.8260637429240445e-08,1.8529842382708495e-08
42,137,85,1.5896107772098156e-08,1.6069391234330155e-08
42,137,86,1.4267087311906068e-08,1.4452417318455701e-08
42,137,87,1.194408012598902e-08,1.2069741733844452e-08
42,137,88,1.0407810446810828e-08,1.0552532458962816e-08
42,137,89,9.405700857924304e-09,9.579278550941872e-09
42,137,90,8.518338569241113e-09,8.70046337059227e-09
42,137,91,7.7958487625443e-09,7.988892880561593e-09
42,137,92,7.20839440221388e-09,7.412356700653433e-09
42,137,93,6.631994393761775e-09,6.837374312562705e-09
42,137,94,6.064671282529632e-09,6.268694834055122e-09
42,137,95,6.083888410418625e-09,6.336307034615629e-09
42,147,0,2.131685148277357e-08,2.186888031774359e-08
42,147,1,2.042882641696553e-08,2.090561772305488e-08
42,147,2,2.032517825486385e-08,2.0798376215713787e-08
42,147,3,2.0900681007955668e-08,2.142945203231772e-08
42,147,4,2.13088696210742e-08,2.1843948316835338e-08
42,147,5,2.1414449046484874e-08,2.193230839997451e-08
42,147,6,2.184505056880559e-08,2.2391103277064062e-08
42,147,7,2.136174403599006e-08,2.184084663126029e-08
42,147,8,2.2159404576040098e-08,2.2730413176685893e-08
42,147,9,2.3414647811782763e-08,2.4057738232108328e-08
42,147,10,2.4881015876082602e-08,2.5579477147541496e-08
42,147,11,2.5603231704890428e-08,2.6272514649927636e-08
