job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
651,0.935721755027771,1.0347851514816284,0.7401913404464722,31542,0,0,0,0,0,0,0.05718019032991812,1.372324567918035,0.9668329809625407,1.0274338947513586,0.9668329809625407,1.0274338947513586,0,0.0,0,0.0,0.0,96
652,0.975918471813202,1.0175929069519043,0.5928616523742676,35488,0,0,0,0,0,0,0.054099784290145746,1.2983948229634978,0.9664420788037186,1.025713471206184,0.9664420788037186,1.025713471206184,0,0.0,0,0.0,0.0,96
653,0.9208426475524902,1.171805739402771,0.7962100505828857,22424,0,0,0,0,0,0,0.06612147311944937,1.5869153548667847,0.9696537202786661,1.0310390717513178,0.9696537202786661,1.0310390717513178,0,0.0,0,0.0,0.0,96
654,1.2214272022247314,1.063436508178711,0.1224989667534828,29648,0,0,0,0,0,0,0.056532586844555956,1.356782084269343,0.9644537192489735,1.0259517813126968,0.9644537192489735,1.0259517813126968,0,0.0,0,0.0,0.0,96
655,1.3423405885696411,0.7179421782493591,0.4423545897006988,3608,0,0,0,0,0,0,0.044230429881047396,1.0615303171451376,0.9612817138602575,1.0229528412801947,0.9612817138602575,1.0229528412801947,0,0.0,0,0.0,0.0,96
656,1.285792589187622,0.7529904842376709,0.4205243289470672,26424,0,0,0,0,0,0,0.043189035292096674,1.0365368470103202,0.9623308033214537,1.0187590059766731,0.9623308033214537,1.0187590059766731,0,0.0,0,0.0,0.0,96
657,1.158384919166565,0.7435203194618225,0.499847412109375,5296,0,0,0,0,0,0,0.04376227019764142,1.0502944847433942,0.9583895352424279,1.0229861070527329,0.9583895352424279,1.0229861070527329,0,0.0,0,0.0,0.0,96
658,1.130017638206482,1.2088533639907837,0.0670732632279396,7414,0,0,0,0,0,0,0.06308193175913906,1.5139663622193376,0.9706994058705989,1.0293450041125416,0.9706994058705989,1.0293450041125416,0,0.0,0,0.0,0.0,96
659,0.9620099663734436,1.0996017456054688,0.993893265724182,31707,0,0,0,0,0,0,0.06534794811153347,1.5683507546768032,0.9686148244340981,1.029110176473645,0.9686148244340981,1.029110176473645,0,0.0,0,0.0,0.0,96
660,0.7329235672950745,1.1781301498413086,0.8324998617172241,9674,0,0,0,0,0,0,0.06594325850914767,1.5826382042195442,0.969309678769305,1.031531764577073,0.969309678769305,1.031531764577073,0,0.0,0,0.0,0.0,96
661,0.8401869535446167,1.23750638961792,0.7959533333778381,7644,0,0,0,0,0,0,0.0686099983815387,1.6466399611569287,0.9688049587887266,1.0338736763026468,0.9688049587887266,1.0338736763026468,0,0.0,0,0.0,0.0,96
